Brand,Car,Variant,Description,Price,Fuel Type,Mileage,Transmission,Engine,Overspeed Warning,Lane Departure Warning,Emergency Brake Light Flashing,Puncture Repair Kit,Forward Collision Warning (FCW),Automatic Emergency Braking (AEB),High-beam Assist,NCAP Rating,Blind Spot Detection,Lane Departure Prevention,Dashcam,Airbags,Rear Middle Three Point seatbelt,Rear Middle Head Rest,Tyre Pressure Monitoring System (TPMS),Child Seat Anchor Points,Seat Belt Warning,Anti-Lock Braking System (ABS),Electronic Brake-force Distribution (EBD),Brake Assist (BA),Electronic Stability Program (ESP),Hill Hold Control,Traction Control System (TC/TCS),Hill Descent Control,Engine Immobiliser,Central Locking,Speed Sensing Door Lock,Child Safety Lock,Air Purifier,Umbrella Storage in Door,Electronic Parking Brake,Air Conditioner,Front AC,Rear AC,Third Row AC Zone,Heater,Vanity Mirrors on Sun Visors,Cabin Boot Access,Anti-glare Mirrors,Parking Assist,Parking Sensors,Cruise Control,Headlight and Ignition On Reminder,Keyless Start/ Button Start,Steering Adjustment,12V Power Outlets,Find My Car,Check Vehicle Status via App,Geo-fence,Emergency Call,Over The Air (OTA) Updates,Remote AC: On / Off via App,Remote Car Lock/Unlock via App,Remote Sunroof: Open / Close via App,Car Light Flashing & Honking via App,Alexa Compatibility,Driver Seat Adjustment,Front Passenger Seat Adjustment,Rear Row Seat Adjustment,Seat Upholstery,Leather-wrapped Steering Wheel,Leather-wrapped Gear Knob,Driver Armrest,Rear Passenger Seat Type,Ventilated Seats,Ventilated Seat Type,Interiors,Interior Colours,Rear Armrest,Folding Rear Seat,Split Rear Seat,Front Seatback Pockets,Headrests,Cup Holders,Driver Armrest Storage,Cooled Glovebox,Sunglass Holder,ORVM Colour,Scuff Plates,Power Windows,One Touch Down,One Touch Up,Adjustable ORVMs,Turn Indicators on ORVMs,Rear Defogger,Sunroof / Moonroof,Roof-mounted Antenna,Body-coloured Bumpers,Chrome Finish Exhaust Pipe,Body Kit,Rub-strips,Headlights,Automatic Headlamps,Follow Me Home Headlamps,Cornering Headlights,Taillights,Daytime Running Lights,Fog Lights,Ambient Interior Lighting,Puddle Lamps,Cabin Lamps,Light on Vanity Mirrors,Rear Reading Lamp,Glovebox Lamp,Headlight Height Adjuster,Instantaneous Consumption,Instrument Cluster,Trip Meter,Average Fuel Consumption,Average Speed,Distance to Empty,Clock,Low Fuel Level Warning,Door Ajar Warning,Adjustable Cluster Brightness,Gear Indicator,Shift Indicator,Heads Up Display (HUD),Tachometer,Smart Connectivity,Display,Touchscreen Size,Integrated (in-dash) Music System,Speakers,Steering-mounted controls,Voice Command,GPS Navigation System,Bluetooth Compatibility,AUX Compatibility,AM/FM Radio,USB Compatibility,Wireless Charger,Head Unit Size,iPod Compatibility,Internal Hard Drive,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years)
maruti-suzuki-cars,Maruti Fronx,Fronx Alpha 1.0L Turbo MT Dual Tone,"Maruti Fronx Alpha 1.0L Turbo MT Dual Tone is the petrol variant in the Maruti Fronx lineup and is priced at Rs. 11.64 Lakh. It gives a mileage of 21.5 kmpl. Maruti Fronx Alpha 1.0L Turbo MT Dual Tone is available in Manual transmission and offered in 3 colours: Earthen Brown with Bluish Black roof, Opulent Red with Bluish Black roof and Splendid Silver With Bluish Black roof.
Read More",Rs. 11.64 Lakh,Petrol,21.5 kmpl,Manual - 5 Gears,"998 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,-,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",2 way manually adjustable (headrest up / down),Fabric,Yes,No,Yes,Bench,No,No,Dual Tone,-,No,Full,60:40 split,No,Front & Rear,Front Only,Yes,No,No,Body Coloured,-,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,No,Yes,No,Yes,-,-,LED,Yes,Yes,No,LED,LED,-,No,No,Centre,Driver & Co-Driver,Yes,Yes,Yes,-,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,Yes,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,9 inch,Yes,6,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
maruti-suzuki-cars,Maruti Fronx,Fronx Zeta 1.0L Turbo 6 AT,"Maruti Fronx Zeta 1.0L Turbo 6 AT is the petrol variant in the Maruti Fronx lineup and is priced at Rs. 11.96 Lakh. It gives a mileage of 20.01 kmpl. Maruti Fronx Zeta 1.0L Turbo 6 AT is available in Automatic (TC) transmission and offered in 6 colours: Nexa Blue (Celestial), Grandeur Grey, Earthen Brown, Opulent Red, Splendid Silver and Arctic White.
Read More",Rs. 11.96 Lakh,Petrol,20.01 kmpl,"Automatic (TC) - 6 Gears, Paddle Shift","998 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Manual - Internal Only,Reverse Camera,Rear,No,-,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",2 way manually adjustable (headrest up / down),Fabric,No,No,Yes,Bench,No,No,Dual Tone,-,No,Full,60:40 split,No,Front & Rear,Front Only,Yes,No,No,Body Coloured,-,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Yes,No,Yes,-,-,LED,Yes,Yes,No,LED,LED,-,No,No,Centre,Driver & Co-Driver,Yes,Yes,Yes,-,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,7 inch,Yes,6,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
maruti-suzuki-cars,Maruti Fronx,Fronx Alpha 1.0L Turbo 6 AT,"Maruti Fronx Alpha 1.0L Turbo 6 AT is the petrol variant in the Maruti Fronx lineup and is priced at Rs. 12.88 Lakh. It gives a mileage of 20.01 kmpl. Maruti Fronx Alpha 1.0L Turbo 6 AT is available in Automatic (TC) transmission and offered in 6 colours: Nexa Blue (Celestial), Grandeur Grey, Earthen Brown, Opulent Red, Splendid Silver and Arctic White.
Read More",Rs. 12.88 Lakh,Petrol,20.01 kmpl,"Automatic (TC) - 6 Gears, Paddle Shift","998 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,-,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",2 way manually adjustable (headrest up / down),Fabric,Yes,No,Yes,Bench,No,No,Dual Tone,-,No,Full,60:40 split,No,Front & Rear,Front Only,Yes,No,No,Body Coloured,-,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,No,Yes,No,Yes,-,-,LED,Yes,Yes,No,LED,LED,-,No,No,Centre,Driver & Co-Driver,Yes,Yes,Yes,-,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,Yes,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,9 inch,Yes,6,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
maruti-suzuki-cars,Maruti Fronx,Fronx Alpha 1.0L Turbo 6 AT Dual Tone,"Maruti Fronx Alpha 1.0L Turbo 6 AT Dual Tone is the top model in the Maruti Fronx lineup and the price of Fronx top model is Rs. 13.04 Lakh. It gives a mileage of 20.01 kmpl. Maruti Fronx Alpha 1.0L Turbo 6 AT Dual Tone is available in Automatic (TC) transmission and offered in 3 colours: Earthen Brown with Bluish Black roof, Opulent Red with Bluish Black roof and Splendid Silver With Bluish Black roof.
Read More",Rs. 13.04 Lakh,Petrol,20.01 kmpl,"Automatic (TC) - 6 Gears, Paddle Shift","998 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,-,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",2 way manually adjustable (headrest up / down),Fabric,Yes,No,Yes,Bench,No,No,Dual Tone,-,No,Full,60:40 split,No,Front & Rear,Front Only,Yes,No,No,Body Coloured,-,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,No,Yes,No,Yes,-,-,LED,Yes,Yes,No,LED,LED,-,No,No,Centre,Driver & Co-Driver,Yes,Yes,Yes,-,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,Yes,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,9 inch,Yes,6,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
maruti-suzuki-cars,Maruti Grand Vitara,Grand Vitara Sigma Smart Hybrid,"Maruti Grand Vitara Sigma Smart Hybrid is the mild hybrid(electric + petrol) variant in the Maruti Grand Vitara lineup and is priced at Rs. 10.87 Lakh. It gives a mileage of 21.11 kmpl. Maruti Grand Vitara Sigma Smart Hybrid is available in Manual transmission and offered in 4 colours: Nexa Blue, Grandeur Grey, Splendid Silver and Arctic White.
Read More",Rs. 10.87 Lakh,Mild Hybrid(Electric + Petrol),21.11 kmpl,Manual - 5 Gears,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,,No,,No,Not Tested,No,No,,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,Yes,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Manual - Internal Only,No,Rear,No,Yes,Yes,Tilt & Telescopic,Yes,No,No,No,No,No,No,No,No,No,No,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Fabric,,,Yes,Bench,No,No,Dual Tone,Black + Bordeaux,With Cup Holder,Full,60:40 split,No,Front & Rear,Front & Rear,Yes,,Yes,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Yes,Yes,,Cladding - Black/Grey,No,Halogen Projector,No,No,,LED,LED,-,No,No,Front and Rear,No,Both Sides,No,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,Dynamic,No,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",No,-,No,No,Yes,No,No,No,No,No,No,No,Not Applicable,No,,No,Not Applicable,No
maruti-suzuki-cars,Maruti Grand Vitara,Grand Vitara Delta Smart Hybrid,"Maruti Grand Vitara Delta Smart Hybrid is the mild hybrid(electric + petrol) variant in the Maruti Grand Vitara lineup and is priced at Rs. 12.16 Lakh. It gives a mileage of 21.11 kmpl. Maruti Grand Vitara Delta Smart Hybrid is available in Manual transmission and offered in 7 colours: Midnight Black, Nexa Blue, Chestnut Brown, Grandeur Grey, Opulent Red , Splendid Silver and Arctic White.
Read More",Rs. 12.16 Lakh,Mild Hybrid(Electric + Petrol),21.11 kmpl,Manual - 5 Gears,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,,No,,No,Not Tested,No,No,,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,Yes,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Manual - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Fabric,,,Yes,Bench,No,No,Dual Tone,Black + Bordeaux,With Cup Holder,Full,60:40 split,No,Front & Rear,Front & Rear,Yes,,Yes,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Yes,Yes,,Cladding - Black/Grey,No,Halogen Projector,No,No,,LED,LED,-,No,No,Front and Rear,No,Both Sides,Yes,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,Dynamic,No,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,7 inch,Yes,4,Yes,Yes,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Applicable,Yes,,No,Not Applicable,No
maruti-suzuki-cars,Maruti Grand Vitara,Grand Vitara Delta CNG,"Maruti Grand Vitara Delta CNG is the cng variant in the Maruti Grand Vitara lineup and is priced at Rs. 13.11 Lakh. It gives a mileage of 26.6 km/kg. Maruti Grand Vitara Delta CNG is available in Manual transmission and offered in 7 colours: Midnight Black, Nexa Blue, Chestnut Brown, Grandeur Grey, Opulent Red , Splendid Silver and Arctic White.
Read More",Rs. 13.11 Lakh,CNG,26.6 kmpl,Manual - 5 Gears,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,,No,,No,Not Tested,No,No,,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,Yes,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Manual - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Fabric,,,Yes,Bench,No,No,Dual Tone,Black + Bordeaux,With Cup Holder,Full,60:40 split,No,Front & Rear,Front & Rear,Yes,,Yes,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Yes,Yes,,Cladding - Black/Grey,No,Halogen Projector,No,No,,LED,LED,-,No,No,Front and Rear,No,Both Sides,Yes,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,Dynamic,No,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,7 inch,Yes,4,Yes,Yes,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Applicable,Yes,,No,Not Applicable,No
maruti-suzuki-cars,Maruti Grand Vitara,Grand Vitara Delta Smart Hybrid AT,"Maruti Grand Vitara Delta Smart Hybrid AT is the mild hybrid(electric + petrol) variant in the Maruti Grand Vitara lineup and is priced at Rs. 13.60 Lakh. It gives a mileage of 20.58 kmpl. Maruti Grand Vitara Delta Smart Hybrid AT is available in Automatic (TC) transmission and offered in 7 colours: Midnight Black, Nexa Blue, Chestnut Brown, Grandeur Grey, Opulent Red , Splendid Silver and Arctic White.
Read More",Rs. 13.60 Lakh,Mild Hybrid(Electric + Petrol),20.58 kmpl,"Automatic (TC) - 6 Gears, Paddle Shift","1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,,No,,No,Not Tested,No,No,,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,Yes,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Manual - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Fabric,,,Yes,Bench,No,No,Dual Tone,Black + Bordeaux,With Cup Holder,Full,60:40 split,No,Front & Rear,Front & Rear,Yes,,Yes,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Yes,Yes,,Cladding - Black/Grey,No,Halogen Projector,No,No,,LED,LED,-,No,No,Front and Rear,No,Both Sides,Yes,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,7 inch,Yes,4,Yes,Yes,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Applicable,Yes,,No,Not Applicable,No
maruti-suzuki-cars,Maruti Grand Vitara,Grand Vitara Zeta Smart Hybrid,"Maruti Grand Vitara Zeta Smart Hybrid is the mild hybrid(electric + petrol) variant in the Maruti Grand Vitara lineup and is priced at Rs. 13.97 Lakh. It gives a mileage of 21.11 kmpl. Maruti Grand Vitara Zeta Smart Hybrid is available in Manual transmission and offered in 7 colours: Midnight Black, Nexa Blue, Chestnut Brown, Grandeur Grey, Opulent Red , Splendid Silver and Arctic White.
Read More",Rs. 13.97 Lakh,Mild Hybrid(Electric + Petrol),21.11 kmpl,Manual - 5 Gears,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,,No,,No,Not Tested,No,No,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,Yes,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Electronic - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Fabric,,,Yes,Bench,No,No,Dual Tone,Black + Bordeaux,With Cup Holder,Full,60:40 split,No,Front & Rear,Front & Rear,Yes,,Yes,Body Coloured,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,No,Yes,Yes,,Cladding - Black/Grey,No,LED Projector,Yes,Yes,,LED,LED,-,Yes,No,Front and Rear,Driver & Co-Driver,Both Sides,Yes,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,Dynamic,No,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,9 inch,Yes,6,Yes,Yes,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Applicable,Yes,,No,Not Applicable,No
maruti-suzuki-cars,Maruti Grand Vitara,Grand Vitara Zeta CNG,"Maruti Grand Vitara Zeta CNG is the cng variant in the Maruti Grand Vitara lineup and is priced at Rs. 14.92 Lakh. It gives a mileage of 26.6 km/kg. Maruti Grand Vitara Zeta CNG is available in Manual transmission and offered in 7 colours: Midnight Black, Nexa Blue, Chestnut Brown, Grandeur Grey, Opulent Red , Splendid Silver and Arctic White.
Read More",Rs. 14.92 Lakh,CNG,26.6 kmpl,Manual - 5 Gears,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,,No,,No,Not Tested,No,No,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,Yes,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Electronic - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Fabric,,,Yes,Bench,No,No,Dual Tone,Black + Bordeaux,With Cup Holder,Full,60:40 split,No,Front & Rear,Front & Rear,Yes,,Yes,Body Coloured,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,No,Yes,Yes,,Cladding - Black/Grey,No,LED Projector,Yes,Yes,,LED,LED,-,Yes,No,Front and Rear,Driver & Co-Driver,Both Sides,Yes,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,Dynamic,No,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,9 inch,Yes,6,Yes,Yes,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Applicable,Yes,,No,Not Applicable,No
maruti-suzuki-cars,Maruti Grand Vitara,Grand Vitara Zeta Smart Hybrid AT,"Maruti Grand Vitara Zeta Smart Hybrid AT is the mild hybrid(electric + petrol) variant in the Maruti Grand Vitara lineup and is priced at Rs. 15.41 Lakh. It gives a mileage of 20.58 kmpl. Maruti Grand Vitara Zeta Smart Hybrid AT is available in Automatic (TC) transmission and offered in 7 colours: Midnight Black, Nexa Blue, Chestnut Brown, Grandeur Grey, Opulent Red , Splendid Silver and Arctic White.
Read More",Rs. 15.41 Lakh,Mild Hybrid(Electric + Petrol),20.58 kmpl,"Automatic (TC) - 6 Gears, Paddle Shift","1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,Yes,,No,,No,Not Tested,No,No,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,Yes,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,Driver & Co-Driver,Yes,Electronic - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt & Telescopic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Fabric,,,Yes,Bench,No,No,Dual Tone,Black + Bordeaux,With Cup Holder,Full,60:40 split,No,Front & Rear,Front & Rear,Yes,,Yes,Body Coloured,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,No,Yes,Yes,,Cladding - Black/Grey,No,LED Projector,Yes,Yes,,LED,LED,-,Yes,No,Front and Rear,Driver & Co-Driver,Both Sides,Yes,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Analogue,"Android Auto (Wireless), Apple Car Play (Wireless)",Touch-screen Display,9 inch,Yes,6,Yes,Yes,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Applicable,Yes,,No,Not Applicable,No
